GraphName,Version,Nodes,Edges,Wall Time,CPU Time,Clusters,Modularity,MaxIterations,FirstMoveTime,MoveTime,CoarsenTime,RefineTime,Threads,CacheLevel,CacheMissCount,Refine,StablePartitioningTime,Scale,EdgeFactor,a,b,c,d
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,ONPL,1048576,4194304,2.2195,67.6744,220939,0.244731,25,798.537,1253.54,311.859,0,36,LL,0,0,0,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,OVPL,1048576,4194304,3.48521,85.5395,220956,0.249711,25,1594.55,2027.55,356.48,0,36,LL,0,0,0,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,MPLM,1048576,4194304,2.20583,66.9204,220949,0.249052,25,897.912,1374.91,279.41,0,36,LL,0,0,0,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,PLP,1048576,4194304,0.250604,8.71432,220934,1.4305e-05,25,0,247,0,0,36,LL,0,0,0,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,MPLP,1048576,4194304,0.222868,5.30862,220997,1.52585e-05,25,0,113,0,0,36,LL,0,0,1.14e-07,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,ONLP,1048576,4194304,0.180504,4.29543,220921,1.43051e-05,25,0,84,0,0,36,LL,0,0,4.1e-08,20,4,0.33,0.33,0.33,0.01
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,PLM,1048576,4194304,13.8544,296.122,133908,0.25707,25,4383.68,12749.7,381.104,0,36,L1D,0,0,0,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,4194304,2.50658,74.8149,133905,0.25701,25,834.137,1331.14,347.126,0,36,LL,0,0,0,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,OVPL,1048576,4194304,4.31424,92.9453,133912,0.257128,25,2262.73,2902.73,347.871,0,36,LL,0,0,0,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,MPLM,1048576,4194304,2.62381,79.3279,133907,0.257222,25,1033.4,1619.4,295.766,0,36,LL,0,0,0,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,PLP,1048576,4194304,0.147089,5.09341,133902,0.000218379,25,0,143,0,0,36,LL,0,0,0,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,MPLP,1048576,4194304,0.206362,4.85857,133918,0.000217902,25,0,103,0,0,36,LL,0,0,3.6e-08,20,4,0.4,0.3,0.2,0.1
RMAT_20_4-0.400000-0.300000-0.200000-0.100000,ONLP,1048576,4194304,0.210107,4.75995,133895,0.000217902,25,0,97,0,0,36,LL,0,0,3.13e-07,20,4,0.4,0.3,0.2,0.1
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,PLM,1048576,8388608,19.1159,254.047,496063,0.102669,25,6911.17,17656.2,534.209,0,36,L1D,0,0,0,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,8388608,2.8313,82.3034,496071,0.101045,25,1415.53,1663.53,391.833,0,36,LL,0,0,0,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,8388608,12.3481,91.368,496066,0.101632,25,9960.67,10476.7,483.894,0,36,LL,0,0,0,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,8388608,2.79498,72.863,496062,0.101611,25,1126.48,1677.48,338.276,0,36,LL,0,0,0,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,PLP,1048576,8388608,0.225698,6.01872,496046,9.10738e-05,25,0,222,0,0,36,LL,0,0,0,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,MPLP,1048576,8388608,0.249278,6.1553,496048,9.13122e-05,25,0,158,0,0,36,LL,0,0,3.9e-08,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.570000-0.190000-0.190000-0.050000,ONLP,1048576,8388608,0.179882,4.41824,496047,9.10738e-05,25,0,94,0,0,36,LL,0,0,4.6e-08,20,8,0.57,0.19,0.19,0.05
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,PLM,1048576,8388608,17.3026,194.04,122283,0.169604,25,6060.92,15969.9,530.357,0,36,L1D,0,0,0,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,ONPL,1048576,8388608,2.63789,66.2436,122288,0.169815,25,1029.44,1340.44,466.94,0,36,LL,0,0,0,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,OVPL,1048576,8388608,5.58748,81.7391,122286,0.169327,25,3288.64,3856.64,596.229,0,36,LL,0,0,0,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,MPLM,1048576,8388608,2.78795,68.1566,122288,0.169148,25,1218.08,1566.08,436.217,0,36,LL,0,0,0,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,PLP,1048576,8388608,0.484701,16.9681,122266,2.38419e-07,25,0,482,0,0,36,LL,0,0,0,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,MPLP,1048576,8388608,0.234715,5.50718,122271,2.38418e-07,25,0,126,0,0,36,LL,0,0,1.11e-07,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.330000-0.330000-0.330000-0.010000,ONLP,1048576,8388608,0.248144,5.76856,122264,2.38419e-07,25,0,135,0,0,36,LL,0,0,5.2e-08,20,8,0.33,0.33,0.33,0.01
RMAT_20_8-0.400000-0.300000-0.200000-0.100000,PLM,1048576,8388608,19.3051,240.87,51182,0.17912,25,7323.27,17861.3,553.368,0,36,L1D,0,0,0,20,8,0.4,0.3,0.2,0.1
RMAT_20_8-0.400000-0.300000-0.200000-0.100000,ONPL,1048576,8388608,2.89903,75.526,51132,0.17892,25,1189.37,1585.37,439.074,0,36,LL,0,0,0,20,8,0.4,0.3,0.2,0.1
